       4.49999990      -0.00471073      -0.15731538       0.01237406       0.00002219
       4.51999990      -0.00784437      -0.15604860       0.01217558       0.00006153
       4.53999990      -0.01094644      -0.15415763       0.01188229       0.00011982
       4.55999990      -0.01400451      -0.15165002       0.01149886       0.00019613
       4.57999990      -0.01700637      -0.14853582       0.01103145       0.00028922
       4.59999990      -0.01994000      -0.14482748       0.01048750       0.00039760
       4.61999990      -0.02279368      -0.14053982       0.00987572       0.00051955
       4.63999990      -0.02555597      -0.13569001       0.00920589       0.00065311
       4.65999990      -0.02821585      -0.13029743       0.00848871       0.00079613
       4.67999990      -0.03076266      -0.12438367       0.00773565       0.00094634
       4.69999989      -0.03318622      -0.11797237       0.00695874       0.00110133
       4.71999989      -0.03547684      -0.11108918       0.00617040       0.00125861
       4.73999989      -0.03762534      -0.10376163       0.00538324       0.00141567
       4.75999989      -0.03962315      -0.09601904       0.00460983       0.00156999
       4.77999989      -0.04146226      -0.08789237       0.00386253       0.00171912
       4.79999989      -0.04313533      -0.07941414       0.00315330       0.00186066
       4.81999989      -0.04463565      -0.07061824       0.00249347       0.00199234
       4.83999989      -0.04595723      -0.06153988       0.00189358       0.00211207
       4.85999989      -0.04709479      -0.05221535       0.00136322       0.00221792
       4.87999989      -0.04804376      -0.04268196       0.00091087       0.00230820
       4.89999989      -0.04880036      -0.03297785       0.00054377       0.00238147
       4.91999989      -0.04936155      -0.02314182       0.00026777       0.00243656
       4.93999989      -0.04972511      -0.01321323       0.00008729       0.00247259
       4.95999989      -0.04988956      -0.00323178       0.00000522       0.00248897
       4.97999989      -0.04985425       0.00676260       0.00002287       0.00248545
       4.99999989      -0.04961932       0.01672992       0.00013995       0.00246208
       5.01999989      -0.04918572       0.02663032       0.00035459       0.00241924
       5.03999989      -0.04855517       0.03642421       0.00066336       0.00235760
       5.05999989      -0.04773021       0.04607239       0.00106133       0.00227817
       5.07999989      -0.04671412       0.05553629       0.00154214       0.00218221
       5.09999989      -0.04551098       0.06477804       0.00209810       0.00207125
       5.11999989      -0.04412559       0.07376068       0.00272032       0.00194707
       5.13999989      -0.04256350       0.08244828       0.00339886       0.00181165
       5.15999988      -0.04083096       0.09080608       0.00412287       0.00166717
       5.17999988      -0.03893489       0.09880066       0.00488079       0.00151593
       5.19999988      -0.03688288       0.10640004       0.00566048       0.00136035
       5.21999988      -0.03468315       0.11357381       0.00644951       0.00120292
       5.23999988      -0.03234447       0.12029329       0.00723524       0.00104617
       5.25999988      -0.02987623       0.12653160       0.00800512       0.00089259
       5.27999988      -0.02728827       0.13226378       0.00874685       0.00074465
       5.29999988      -0.02459096       0.13746691       0.00944858       0.00060472
       5.31999988      -0.02179509       0.14212017       0.01009907       0.00047503
       5.33999988      -0.01891184       0.14620495       0.01068794       0.00035766
       5.35999988      -0.01595274       0.14970491       0.01120578       0.00025449
       5.37999988      -0.01292964       0.15260604       0.01164430       0.00016718
       5.39999988      -0.00985461       0.15489676       0.01199650       0.00009711
       5.41999988      -0.00673996       0.15656789       0.01225675       0.00004543
       5.43999988      -0.00359815       0.15761274       0.01242089       0.00001295
       5.45999988      -0.00044176       0.15802715       0.01248629       0.00000020
       5.47999988       0.00271661       0.15780945       0.01245191       0.00000738
       5.49999988       0.00586431       0.15696050       0.01231830       0.00003439
       5.51999988       0.00898875       0.15548372       0.01208759       0.00008080
       5.53999988       0.01207744       0.15338500       0.01176348       0.00014586
       5.55999988       0.01511802       0.15067275       0.01135114       0.00022855
       5.57999988       0.01809832       0.14735780       0.01085716       0.00032755
       5.59999987       0.02100643       0.14345342       0.01028944       0.00044127
       5.61999987       0.02383072       0.13897522       0.00965706       0.00056790
       5.63999987       0.02655988       0.13394113       0.00897011       0.00070543
       5.65999987       0.02918301       0.12837127       0.00823959       0.00085165
       5.67999987       0.03168960       0.12228793       0.00747717       0.00100423
       5.69999987       0.03406963       0.11571543       0.00669503       0.00116074
       5.71999987       0.03631359       0.10868007       0.00590568       0.00131868
       5.73999987       0.03841249       0.10121000       0.00512173       0.00147552
       5.75999987       0.04035794       0.09333508       0.00435572       0.00162876
       5.77999987       0.04214216       0.08508682       0.00361988       0.00177596
       5.79999987       0.04375801       0.07649822       0.00292599       0.00191476
       5.81999987       0.04519903       0.06760362       0.00228512       0.00204295
       5.83999987       0.04645945       0.05843861       0.00170754       0.00215848
       5.85999987       0.04753423       0.04903984       0.00120245       0.00225950
       5.87999987       0.04841908       0.03944491       0.00077795       0.00234441
       5.89999987       0.04911045       0.02969221       0.00044081       0.00241184
       5.91999987       0.04960558       0.01982073       0.00019643       0.00246071
       5.93999987       0.04990249       0.00986998       0.00004871       0.00249026
       5.95999987       0.04999999      -0.00012026       0.00000001       0.00250000
       5.97999987       0.04989768      -0.01011002       0.00005111       0.00248978
       5.99999987       0.04959599      -0.02005933       0.00020119       0.00245976
       6.01999987       0.04909611      -0.02992841       0.00044785       0.00241043
       6.03999986       0.04840005      -0.03967778       0.00078716       0.00234256
       6.05999986       0.04751059      -0.04926843       0.00121369       0.00225726
       6.07999986       0.04643128      -0.05866201       0.00172062       0.00215586
       6.09999986       0.04516645      -0.06782095       0.00229984       0.00204001
       6.11999986       0.04372116      -0.07670859       0.00294210       0.00191154
       6.13999986       0.04210118      -0.08528941       0.00363714       0.00177251
       6.15999986       0.04031299      -0.09352907       0.00437384       0.00162514
       6.17999986       0.03836376      -0.10139461       0.00514043       0.00147178
       6.19999986       0.03626127      -0.10885457       0.00592466       0.00131488
       6.21999986       0.03401393      -0.11587911       0.00671398       0.00115695
       6.23999986       0.03163074      -0.12244014       0.00749579       0.00100050
       6.25999986       0.02912122      -0.12851141       0.00825759       0.00084805
       6.27999986       0.02649542      -0.13406863       0.00898720       0.00070201
       6.29999986       0.02376384      -0.13908957       0.00967295       0.00056472
       6.31999986       0.02093740      -0.14355416       0.01030390       0.00043837
       6.33999986       0.01802742      -0.14744453       0.01086995       0.00032499
       6.35999986       0.01504552      -0.15074513       0.01136205       0.00022637
       6.37999986       0.01200364      -0.15344274       0.01177234       0.00014409
       6.39999986       0.00891395      -0.15552658       0.01209426       0.00007946
       6.41999986       0.00578880      -0.15698832       0.01232267       0.00003351
       6.43999986       0.00264069      -0.15782210       0.01245391       0.00000697
       6.45999986      -0.00051777      -0.15802460       0.01248589       0.00000027
       6.47999986      -0.00367397      -0.15759499       0.01241809       0.00001350
       6.49999985      -0.00681527      -0.15653501       0.01225160       0.00004645
       6.51999985      -0.00992911      -0.15484889       0.01198909       0.00009859
       6.53999985      -0.01300303      -0.15254337       0.01163474       0.00016908
       6.55999985      -0.01602474      -0.14962767       0.01119422       0.00025679
       6.57999985      -0.01898215      -0.14611347       0.01067457       0.00036032
       6.59999985      -0.02186344      -0.14201481       0.01008410       0.00047801
       6.61999985      -0.02465706      -0.13734810       0.00943225       0.00060797
       6.63999985      -0.02735186      -0.13213199       0.00872943       0.00074812
       6.65999985      -0.02993706      -0.12638735       0.00798688       0.00089623
       6.67999985      -0.03240230      -0.12013717       0.00721647       0.00104991
       6.69999985      -0.03473774      -0.11340643       0.00643051       0.00120671
       6.71999985      -0.03693402      -0.10622207       0.00564156       0.00136412
       6.73999985      -0.03898237      -0.09861282       0.00486224       0.00151963
       6.75999985      -0.04087459      -0.09060912       0.00410501       0.00167073
       6.77999985      -0.04260311      -0.08224299       0.00338195       0.00181503
       6.79999985      -0.04416102      -0.07354788       0.00270465       0.00195020
       6.81999985      -0.04554209      -0.06455858       0.00208390       0.00207408
       6.83999985      -0.04674078      -0.05531104       0.00152966       0.00218470
       6.85999985      -0.04775232      -0.04584226       0.00105076       0.00228028
       6.87999985      -0.04857264      -0.03619012       0.00065486       0.00235930
       6.89999985      -0.04919847      -0.02639321       0.00034830       0.00242049
       6.91999985      -0.04962731      -0.01649073       0.00013597       0.00246287
       6.93999984      -0.04985744      -0.00652229       0.00002127       0.00248576
       6.95999984      -0.04988794       0.00347225       0.00000603       0.00248881
       6.97999984      -0.04971869       0.01345289       0.00009049       0.00247195
       6.99999984      -0.04935037       0.02337972       0.00027331       0.00243546
       7.01999984      -0.04878444       0.03321304       0.00055155       0.00237992
       7.03999984      -0.04802317       0.04291350       0.00092078       0.00230623
       7.05999984      -0.04706961       0.05244230       0.00137510       0.00221555
       7.07999984      -0.04592758       0.06176134       0.00190723       0.00210934
       7.09999984      -0.04460163       0.07083334       0.00250868       0.00198931
       7.11999984      -0.04309708       0.07962199       0.00316983       0.00185736
       7.13999984      -0.04141994       0.08809217       0.00388011       0.00171561
       7.15999984      -0.03957692       0.09620997       0.00462818       0.00156633
       7.17999984      -0.03757539       0.10394293       0.00540207       0.00141191
       7.19999984      -0.03542336       0.11126012       0.00618941       0.00125481
       7.21999984      -0.03312943       0.11813227       0.00697762       0.00109756
       7.23999984      -0.03070279       0.12453189       0.00775410       0.00094266
       7.25999984      -0.02815314       0.13043339       0.00850643       0.00079260
       7.27999984      -0.02549067       0.13581315       0.00922261       0.00064977
       7.29999984      -0.02272604       0.14064966       0.00989116       0.00051647
       7.31999984      -0.01987031       0.14492357       0.01050142       0.00039483
       7.33999984      -0.01693490       0.14861778       0.01104362       0.00028679
       7.35999984      -0.01393155       0.15171753       0.01150910       0.00019409
       7.37999984      -0.01087227       0.15421040       0.01189042       0.00011821
       7.39999983      -0.00776930       0.15608643       0.01218149       0.00006036
       7.41999983      -0.00463505       0.15733812       0.01237764       0.00002148
       7.43999983      -0.00148207       0.15796045       0.01247575       0.00000220
       7.45999983       0.00167705       0.15795095       0.01247425       0.00000281
       7.47999983       0.00482965       0.15730963       0.01237316       0.00002333
       7.49999983       0.00796314       0.15603908       0.01217410       0.00006341
       7.51999983       0.01106497       0.15414438       0.01188024       0.00012243
       7.53999983       0.01412275       0.15163309       0.01149630       0.00019945
       7.55999983       0.01712423       0.14851528       0.01102839       0.00029324
       7.57999983       0.02005742       0.14480340       0.01048401       0.00040230
       7.59999983       0.02291058       0.14051231       0.00987185       0.00052489
       7.61999983       0.02567229       0.13565917       0.00920171       0.00065907
       7.63999983       0.02833152       0.13026340       0.00848428       0.00080267
       7.65999983       0.03087762       0.12434657       0.00773103       0.00095343
       7.67999983       0.03330041       0.11793235       0.00695402       0.00110892
       7.69999983       0.03559019       0.11104640       0.00616565       0.00126666
       7.71999983       0.03773782       0.10371627       0.00537853       0.00142414
       7.73999983       0.03973470       0.09597128       0.00460524       0.00157885
       7.75999983       0.04157283       0.08784239       0.00385814       0.00172830
       7.77999983       0.04324488       0.07936214       0.00314917       0.00187012
       7.79999983       0.04474414       0.07056444       0.00248967       0.00200204
       7.81999983       0.04606463       0.06148449       0.00189017       0.00212195
       7.83999982       0.04720106       0.05215859       0.00136026       0.00222794
       7.85999982       0.04814889       0.04262406       0.00090841       0.00231832
       7.87999982       0.04890432       0.03291904       0.00054183       0.00239163
       7.89999982       0.04946433       0.02308234       0.00026640       0.00244672
       7.91999982       0.04982669       0.01315330       0.00008650       0.00248270
       7.93999982       0.04998994       0.00317166       0.00000503       0.00249899
       7.95999982       0.04995343      -0.00682267       0.00002327       0.00249535
       7.97999982       0.04971731      -0.01678971       0.00014095       0.00247181
       7.99999982       0.04928251      -0.02668959       0.00035617       0.00242877
       8.01999982       0.04865079      -0.03648272       0.00066549       0.00236690
       8.03999982       0.04782466      -0.04612991       0.00106398       0.00228720
       8.05999982       0.04680744      -0.05559258       0.00154527       0.00219094
       8.07999982       0.04560318      -0.06483288       0.00210165       0.00207965
       8.09999982       0.04421672      -0.07381385       0.00272424       0.00195512
       8.11999982       0.04265358      -0.08249957       0.00340309       0.00181933
       8.13999982       0.04092003      -0.09085529       0.00412734       0.00167445
       8.15999982       0.03902301      -0.09884758       0.00488542       0.00152279
       8.17999982       0.03697009      -0.10644449       0.00566521       0.00136679
       8.19999982       0.03476948      -0.11361562       0.00645425       0.00120892
       8.21999982       0.03243001      -0.12033228       0.00723993       0.00105171
       8.23999982       0.02996101      -0.12656762       0.00800968       0.00089766
       8.25999982       0.02737236      -0.13229668       0.00875121       0.00074925
       8.27999981       0.02467443      -0.13749656       0.00945265       0.00060883
       8.29999981       0.02187800      -0.14214646       0.01010281       0.00047865
       8.31999981       0.01899426      -0.14622776       0.01069128       0.00036078
       8.33999981       0.01603474      -0.14972416       0.01120866       0.00025711
       8.35999981       0.01301128      -0.15262166       0.01164669       0.00016929
       8.37999981       0.00993598      -0.15490867       0.01199835       0.00009872
       8.39999981       0.00682113      -0.15657605       0.01225803       0.00004653
       8.41999981       0.00367920      -0.15761712       0.01242158       0.00001354
       8.43999981       0.00052275      -0.15802773       0.01248638       0.00000027
       8.45999981      -0.00263559      -0.15780622       0.01245140       0.00000695
       8.47999981      -0.00578319      -0.15695349       0.01231720       0.00003345
       8.49999981      -0.00890745      -0.15547295       0.01208592       0.00007934
       8.51999981      -0.01199588      -0.15337051       0.01176126       0.00014390
       8.53999981      -0.01503614      -0.15065460       0.01134840       0.00022609
       8.55999981      -0.01801604      -0.14733606       0.01085396       0.00032458
       8.57999981      -0.02092368      -0.14342818       0.01028582       0.00043780
       8.59999981      -0.02374743      -0.13894659       0.00965308       0.00056394
       8.61999981      -0.02647599      -0.13390921       0.00896584       0.00070098
       8.63999981      -0.02909844      -0.12833619       0.00823509       0.00084672
       8.65999981      -0.03160430      -0.12224983       0.00747251       0.00099883
       8.67999981      -0.03398355      -0.11567447       0.00669029       0.00115488
       8.69999981      -0.03622666      -0.10863641       0.00590094       0.00131237
       8.71999981      -0.03832466      -0.10116381       0.00511706       0.00146878
